subject,story,valence,event_start_sec,event_end_sec,event_duration_sec,transcript,mean_pupil_size,z_pupil
1015,Dont Look,negative,544,564,20,"Stephen was guided out of the office and into Susan's car. He could smell her perfume as she clipped his seatbelt into place. He lowered his head as the car started. It was always a jarring feeling when he rode in one. “Do you need to stop anywhere else?” Susan said. “No, I’d like to go home and rest.”",2696.68584952685,-0.19454459638442093
1015,Dont Look,negative,564,586,22,"He thought about what Dr. Acosta had said, and when she had asked him at the end of the session, Stephen couldn't remember the last time he had lied. Then it came to him, and he shuddered at the memory. The last time he had his eyes open was the last time he had lied, and it was to tell the police a different story of what had happened that night.",2752.8061295666043,0.5747692073440291
1015,Dont Look,negative,586,600,14,Stephen was 11 years old again and found himself sitting on a metal chair next to a desk. He could see the room through the slits of his eyelids. The lids kept closing on him. It felt like his face was covered in blood. ,2760.589738864324,0.6814692820999448
1015,Dont Look,negative,600,617,17,"He felt a hand on his shoulder. “Hey, how you doing, kid? Still don't want to open your eyes?” It was Officer Brennan returning. Stephen could sense someone else was there. “Stephen, this is Dr. Coolidge. She wanted to ask you some questions.” Officer Brennan said. ",2756.1927349392595,0.6211938199639045
1015,Dont Look,negative,617,637,20,"“Hello, Stephen.” Dr. Coolidge said, as the officer grabbed an extra chair for her to sit on. “Are you in pain? Does your eyes bother you?” Dr. Coolidge said. “No, I just can't open them.” Stephen said, squirming in his seat. He decided to keep his eyes closed. He didn't want to see the doctor and officer.",2568.4319876423915,-1.952687397156293
1015,Dont Look,negative,637,649,12,"“Okay, if it makes you feel better to have your eyes closed, then do so.” Stephen nodded. “We would like to know what had happened. Take your time, and if it gets too scary, you can stop.” ",2567.2314930555553,-1.9691441407131696
1015,Dont Look,negative,649,664,15,"“I was out with my friends in the woods. We have a boy's only house. Well, it's a big tent that we got from Michael's dad. We were hanging out even though it was getting late.” Stephen paused and licked his lips. ",2779.3148805029828,0.9381591975669751
1015,Dont Look,negative,664,686,22,"“Who was there with you?” Dr. Coolidge said. “It was me, Tommy, Richard, Ismael, and Michael.” “What were you all doing in the tent?” “At first, we were reading comic books and eating gummy bears.” Stephen said, as his heartbeat accelerated, he was getting to the part that he did not want to talk about. “Yes?” Dr. Coolidge pressed gently.",2769.5717634236235,0.8045975963920726
1015,Dont Look,negative,686,706,20,"“Richard took out his mom's gun from his backpack. He said that she kept the gun because she was afraid that her boyfriend would come back. He was showing it off. I didn't care about it. I just wanted to go back to reading Spider-Man comics, but...” Steven broke off. He closed his eyes tighter. “It's alright, Steven. If you don't want to say it,” Dr. Coolidge said.",2640.2752859772086,-0.96783769442488
1015,Dont Look,negative,706,723,17,"“I'll say it. Stephen shot me in the head.” Stephen recognized Richard's voice and shrunk back, falling off the chair. He could feel Richard's breath on his cheek. How could he still be alive? Stephen thought. “You shot me, liar!” Richard's voice echoed.",2705.256487601,-0.0770556926844794
1015,Dont Look,negative,723,736,13,Stephen woke up panting. He felt cold sweat covering his body. His pajamas sticking to him as he tried to pull them off in bed. He staggered to his feet and slipped off his bottoms. Stephen grabbed his cell phone. ,2716.124970629638,0.07193276591901591
1015,Dont Look,negative,736,752,16,"“Hey Siri, what time is it?” Stephen said. His cell phone answered back that it was about three in the morning. He decided to take a shower instead of going back to bed. The hot water wasn't enough to wash away the bad dream he had.",2617.791211632514,-1.2760561984162533
1015,Dont Look,negative,752,771,19,"It kept playing out over and over in his mind. As the water streamed down his face, he realized that it reminded him of the blood that splattered on his face when the gun went off. Stephen staggered back onto a tiled wall and slid down. He wrapped his arms around him as he sobbed uncontrollably.",2575.188825310302,-1.860062619022726
1015,Dont Look,negative,771,786,15,"Later that morning, Susan had arrived at around seven and had let herself in. She prepared him a breakfast of the usual, two scrambled eggs, two Canadian bacon strips, and sliced grapefruit. “Here you go, son.” Susan said. ",2730.4007098650536,0.26762892503392455
1015,Dont Look,negative,786,800,14,"“I need to take my mother to a doctor's appointment. She just turned 90 not too long ago, and I feel she should go more often than not. Will you be all right for a couple of hours?” “Yes, that's fine. I can listen to my audio book outside,” he said. ",2751.467861073866,0.5564238173383287
1015,Dont Look,negative,800,817,17,"“Oh, that's a wonderful idea. Spring is finally starting up and you can feel the change. Well, I better get going. Unless there's anything else you need.” Susan said, “No, it's fine. Go ahead. Thank you for breakfast.” Stephen said, and he felt a squeezing hand on his shoulder.",2618.7593435422964,-1.2627847528443883
1015,Dont Look,negative,817,837,20,"After eating, Stephen placed the dirty dishes in the sink. He headed back upstairs to get his earphones, which he kept in his office. His white cane smacked into the desk chair, and he rested his hands on the desk. He searched around and came across what felt like a notepad. It occurred to him that he didn't own a notepad.",2773.64629108219,0.8604524561537886
1015,Dont Look,negative,837,850,13,"Maybe it's Susan's, but that means she's been in my office, he thought. Stephen opened it and ran his fingers over the pages. He could feel the slight indentation where writing implement was used.",2745.823066812556,0.47904326718147566
1015,Dont Look,negative,850,874,24,"Closing it, he ran his fingers over the cover. There were letters, and it spelled out journal. This is definitely not mine, Stephen thought. Opening it again, he flipped a page that had pages attached to it. Newspaper clippings, he wondered. Stephen realized that if this was Susan's journal, he was being intrusive. Yet she did leave it here.",2784.043510506854,1.0029806904769494
1015,Dont Look,negative,874,893,19,"He hadn't had this much curiosity since that night when Richard was showing off his gun. Stephen shuddered and gasped. He took out his phone from his back pocket. “Hey Siri, what day is it today?” Stephen said. Siri answered back, April 22. He almost dropped his phone.",2819.5559390492185,1.4897958215170661
1015,Dont Look,negative,893,902,9,It was 23 years ago today that Richard was shot. Somehow he had forgotten. His desire to go outside to sit and listen to his audiobook was dashed.,2807.100826038938,1.3190573583622327
1015,Dont Look,negative,902,922,20,"Stephen knew that he should call Tommy, Ismael, and Michael. Yet he didn't want to relive the memory, not this year. Besides the sobering recount of what had happened, he would have to endure the questioning about his eyes, and the tense silence filled with hate. They never voiced it, but he knew that they hated him because of what happened. ",2764.467559532368,0.7346276228316102
1015,Dont Look,negative,922,943,21,"Last year, Michael didn't show up at the bar to meet with them. Tommy had said that he had an emergency. Steven didn't believe it for a second. They're probably deciding to meet without me, he thought. Steven placed his phone on the desk and sat down without dialing any of them. He gripped his white cane between his legs and tightened his eyes. ",2773.7538138049495,0.8619264102177137
1015,Dont Look,negative,943,957,14,"“I don't care about Dr. Acosta's lessons. I'm never opening my eyes again. It's better this way,” Steven told himself. “It's not my fault.” Stephen said out loud, but he knew it wasn't entirely true. ",2710.9014711698005,0.00032745255681488245
1015,Dont Look,negative,957,974,17,"He was jealous when Richard pulled out the gun to show it off. Richard was always the cool one in the group. His mother gave him everything, even though they were known in the neighborhood as being poor. Stephen's father once told him that Richard's mother was a drug dealer, and that he should stay away from him.",2788.3913385347837,1.0625820345143324
1015,Dont Look,negative,974,984,10,"Yet he kept hanging out with Richard, even though he hated him. Stephen didn't want to be alone. The others would never think of hanging with him without Richard. ",2746.477257738009,0.488011114613247
1015,Dont Look,negative,984,1003,19,"So when Richard took that gun out, Stephen had it in his mind to grab the weapon and pose with it like he was an action star, but not before scaring Richard. It didn't go as planned. He was not counting on there being bullets in the gun. Richard still had the gun in his hands. It was pointed towards his face when Stephen grabbed it.",2770.138987096401,0.8123732703723172
1015,Dont Look,negative,1003,1009,6,The police believed it was a mistake made by Richard and that Stephen was trying to take the gun away.,2659.9143979098885,-0.6986187972262892
1015,Dont Look,negative,1009,1024,15,"The stairs creaked, startling Stephen from his memory. He swung around in his desk chair. “Hello?” Stephen said, could it be Susan? But she said that she would be out for a couple of hours. She would have called to say that she was coming back, he wondered.",2543.6287623136827,-2.2926975255598903
1015,Dont Look,negative,1024,1031,7,"Stephen waited for the sound to return, but no sound came. Stupid old house, he thought. ",2634.377135117546,-1.0486913336012513
1015,Dont Look,negative,1031,1047,16,"The hairs stood up on his arms as he felt a presence. “Who’s there?” Stephen said. A breeze crossed his face as if someone had walked past him. He shrunk back in his chair. Taking his white cane, he swung it back and forth. It didn't hit anything.",2689.543614357506,-0.29245252024650015
1015,Dont Look,negative,1047,1061,14,"Suddenly, someone grabbed it and yanked it. Stephen hopped up to his feet and was dragged. He was being pulled out of the office. Just as he was about to pull it back, the person let go. Stephen caught a whiff of the perfume. ",2691.9498883517977,-0.2594665872103517
1015,Dont Look,negative,1061,1075,14,"“Susan?” Before Stephen could turn around and confront the voice, he was pushed from behind. His eyes were forced open as his body went airborne and slammed into the staircase. He saw everything.",2739.45014262049,0.3916812913039802
1015,Dont Look,negative,1075,1093,18,"Stephen's body lay in a crumbled heap at the bottom. Susan checked his pulse with a gloved hand. She smirked and took note of the white cane nearby. After grabbing her journal with the newspaper clippings and cleaning up, she left without so much as a backward glance.",2718.359423248057,0.10256331947129786
1015,Impatient Billionaire,positive,1095,1105,10,"The impatient billionaire and the mirror for Earth. If only the Earth could hold up a mirror to itself,",2681.265847786604,-0.40592665263724925
1015,Impatient Billionaire,positive,1105,1128,23,"“Say no more,” thought the impatient billionaire in the audience at the TED conference, who found this speaker's voice as whiny and irritating as his ideas were inspiring and consciousness shifting. He already knew the part of the speech that was going to stay with him. A mirror up to Earth. Amazing, unbelievable, tricky, but doable. He got it, let's make it.",2769.425949211613,0.8025987309908313
1015,Impatient Billionaire,positive,1128,1156,28,"“I want you to build a mirror for Earth,” he said to his engineers, who were used to things like this. “How big do you want the mirror to be?” “Full length.” “How big do you want the earth to look?” “Full size.” “Can't be full size,” said the head engineer. “Yes, it can be,” said the impatient billionaire. “And by the end of today, my head engineer is going to be somebody who tells me how it's going to happen, not why it can't.”",2748.4907285790446,0.5156123830017172
1015,Impatient Billionaire,positive,1156,1175,19,"“If it's full size,” said the head engineer, “you'll only see the reflection of what is in your field of vision up to your horizon point. That's not what you want, is it? You're picturing seeing like China, right?” “Yes,” said the impatient billionaire. “Exactly. Things like China.” “So let's figure out how big,” said the engineer.",2786.5577585398196,1.0374467643523342
1015,Impatient Billionaire,positive,1175,1210,35,"“I want you to be able to look up with binoculars and literally wave at yourself,"" said the impatient billionaire. “But you could also look at the White House or your grandmother in Florida or see two people on a date in Brazil. My God, do you realize what this is going to mean for humanity?” “You're only going to be able to see one hemisphere at a time,” said the head engineer. “That means you won't be able to see China and Brazil at the same time. Which one is more important to you?” “I don't know. Same. Brazil” said the impatient billionaire.",2700.994514717023,-0.13548010839369207
1015,Impatient Billionaire,positive,1210,1230,20,The engineer took some notes with a little pencil. “Wait” said the impatient billionaire. “Is this mirror going to burn up the whole planet? Don't just yes me on everything. Really think about it. A mirror that big reflecting the sun facing us? I do not want to burn up the planet. I do not want to be that guy.”,2748.1945840638673,0.5115527442532477
1015,Impatient Billionaire,positive,1230,1245,15,"“No, that should be okay,"" said the head engineer. “We should be able to come up with a material that reflects plenty of light, but not a meaningful amount of heat. Let me talk with the team.” The engineers talked numbers and said they could probably have something up in 18 months. ",2761.09252059218,0.688361566372726
1015,Impatient Billionaire,positive,1245,1270,25,"“Why not six?” Asked the impatient billionaire, trying to force into his eyes the rogue, intoxicating glimmer that he knew had served him well in life so far. “18,” said the engineering team. “Fine,” said the impatient billionaire. “If you can really guarantee 18 months, fine.” “We can,” said the engineering team. ",2691.149980567392,-0.2704319654981498
1015,Impatient Billionaire,positive,1270,1282,12,"35 months and two weeks later, more than a year late and $700 million over budget, the Mirror for Earth finally went up into the sky.",2777.5453812862665,0.9139023661302441
1015,Impatient Billionaire,positive,1282,1302,20,"But nobody remembers how long anything takes. They only remember how good it was in the end. And in the end, the mirror was magnificent. After a very short amount of time, the mirror for Earth became one of those things that people couldn't ever imagine not existing.",2745.5234220231437,0.4749356456131759
1015,Impatient Billionaire,positive,1302,1327,25,"When people caught sight of themselves in the mirror, individually and as a species, they thought twice about how they looked doing whatever they were doing. Crime disappeared, wars evaporated, meanness declined dramatically. The mirror changed everything, forever, for the better. Besides all that, the thing was, quite simply, beautiful.",2697.8047509796525,-0.17920635623231995
1015,Impatient Billionaire,positive,1327,1346,19,"One summer night, a few years later, the impatient billionaire couldn't sleep. The air conditioning in his master bedroom was broken, and even an impatient billionaire didn't have a way to get an air conditioner fixed in the middle of the night without waking up a wife who was asleep in the same room.",2806.0841569864624,1.30512055093114
1015,Impatient Billionaire,positive,1346,1362,16,"The impatient billionaire's mind started running through all of the projects he had in the works, none of which was going as fast as it should be. “You'd think the man who put up the mirror for Earth would attract the best and brightest and most resourceful people, but apparently not,” he thought to himself. ",2684.642432985694,-0.3596393995928039
1015,Impatient Billionaire,positive,1362,1375,13,"Impatient for nothing in particular, the impatient billionaire wandered outside to his bedroom balcony and picked up a pair of binoculars that had been a gift from the head engineer, but that he had never actually used.",2657.7071570735416,-0.7288763234245186
1015,Impatient Billionaire,positive,1375,1393,18,"After a couple of minutes spent searching and focusing, he found what he thought to be himself up in the sky and made some specific gestures with his arms to confirm that he really was staring at himself and not at one of his neighbors who might just happen to have a similar pair of pajamas and late night impulse. ",2544.7025855983793,-2.2779772305952735
1015,Impatient Billionaire,positive,1393,1405,12,"Yes, that was him. That was him, waving widely. That was him, the little figure in red jutting out into the endless black.",2547.2187749704167,-2.243484544255648
1015,Impatient Billionaire,positive,1405,1425,20,"And then, after the impatient billionaire had established that it was definitely certainly him up there in the sky, he made a few more funny gestures anyway, just for fun. What a cool thing he had made.",2699.866352838544,-0.15094529326695194
1015,Natalie Wood,negative,1427,1439,12,[music],2708.253977209209,-0.03596519686916598
1015,Natalie Wood,negative,1439,1463,24,"One hand, one heart, even death won't part us now. Those dreamy lyrics from West Side Story sound like a promise, don't they? A vowing of undying love between two star crossed lovers, played to perfection, a Richard Bamer, and Natalie Wood. Together they became the faces of one of Hollywood's most iconic musicals, leaving audiences in awe for generations.",2747.7335881220215,0.5052332721965591
1015,Natalie Wood,negative,1463,1478,15,"But here's the kicker. If anyone needed a little undying love, or heck maybe even just a hug, it was Natalie Wood. Beneath the glitz and the glamour, her life was more tragic backstory than fairy tale ending.",2708.1127699959316,-0.03790090813581477
1015,Natalie Wood,negative,1478,1497,19,"Born in 1938 in San Francisco, Natalie Wood entered the world with stars practically stitched into her baby blanket, and a family ready to cash in on them. Her parents, Nikolai and Maria Zakarinko, were Russian immigrants chasing the ever-illusive American dream.",2703.015094081479,-0.10778139421222362
1015,Natalie Wood,negative,1497,1505,8,Unfortunately their dream came with a catch. They were pretty sure their ticket to success was wrapped up in their talented little daughter.,2765.2743706747647,0.7456876344425301
1015,Natalie Wood,negative,1505,1521,16,"By the time Natalie was four, she was trotted off to work in front of the camera, perfecting her doe-eyed innocence while her dad perfected his drinking habit. Meanwhile, her mom Maria was less supportive cheerleader and more strict Soviet drill sergeant.",2754.913452812274,0.603657032933337
1015,Natalie Wood,negative,1521,1532,11,"Keeping Natalie and her sisters on a schedule so tight, it could have been designed by a bond villain. Maria even added a little flair by scaring the daylights out of them at every single opportunity.",2825.6512763549517,1.5733525522454193
1015,Natalie Wood,negative,1532,1538,6,"Fun childhood, right? Here's where strict parenting veered into the straight up bizarre.",2628.308307305531,-1.1318846641571048
1015,Natalie Wood,negative,1538,1569,31,"After a gypsy fortune teller warned Maria that one of her daughters would die in dark open water, she turned the family home into a live action final destination. The unlucky doomed daughter, Natalie, their golden goose and Maria's retirement plan. Growing up under this prophecy was anything but idealic. Natalie avoided water like she was cursed. Even steering clear of the backyard pool she'd one day own in her Hollywood hay day, a glamorous starlit with a fear of her own luxury.",2634.6036153005502,-1.0455866746271214
1015,Natalie Wood,negative,1569,1576,7,"Dramatic? Sure, but when your mom acts like Poseidon's got your number, the deep end is off limits.",2749.198939555126,0.5253207536560583
1015,Natalie Wood,negative,1576,1593,17,"Still, Natalie's on-screen presence was pure sunshine. Soft, warm and captivating, she dazzled audiences and became a household name by her teens. Girls across America didn't just admire her, they wanted to be her, perfect hair and all.",2547.702869034294,-2.2368484361432146
1015,Natalie Wood,negative,1593,1598,5,"Time wasn't on Natalie's side, and the injenue act couldn't last forever. ",2685.3502919406833,-0.349935854550259
1015,Natalie Wood,negative,1598,1615,17,"Enter, rebel without a cause. As Judy, a rebellious teen stirring the pots, Natalie shed her innocent image and stepped into the role light years from her real life personality. Sharing the screen with James Dean, she proved she was more than a sweet face.",2490.121037845089,-3.026197625891314
1015,Natalie Wood,negative,1615,1625,10,"This was her transformation. Hollywood had boxed her in for years, but with one defiant role, Natalie broke free. Audiences could not get enough.",2572.894657102587,-1.8915117719674324
1015,Natalie Wood,negative,1625,1640,15,"As she grew into a Hollywood icon, her talent only deepened. Eleven Academy Award nominations later, with ten wins under her belt, Natalie Wood wasn't just a star, she was THE star. Her life sparkled like a fairy tale.",2634.102937535964,-1.0524501171338814
1015,Natalie Wood,negative,1640,1649,9,"But fairy tales gloss over the ugly truths. Beneath Hollywood's glittering veneer lay a far darker story, one the cameras didn't capture.",2571.2479385435995,-1.9140854889443903
